1.2209999654677617,1763372010.656969
1.7039999518075888,1763372024.519221
0.7969999774593006,1763372110.6348274
0.5699999838792991,1763372604.1416922
8.54299975838746,1763372618.8183715
0.3399999903841433,1763372635.7743928
1.386999960772961,1763372829.017802
1.1109999685787741,1763372953.0729756
3.1449999110533255,1763373221.6236465
0.9929999719160421,1763373523.2302082
3.197999909554383,1763373535.8928592
3.528999900193064,1763373620.39985
6.478999816761366,1763373675.7493913
3.2199999089321807,1763373844.4868565
0.2549999927881075,1763373968.8119886
3.6709998961770296,1763374252.0248668
0.24599999304264486,1763374510.383676
2.5309999284184315,1763375480.4227648
0.4349999876973598,1763376021.1407533
7.635999784039171,1763376260.5385315
0.23899999324061838,1763377163.8571143
7.741999781041287,1763377591.786626
0.6039999829177134,1763378033.0984385
2.9089999177278614,1763378299.8748991
1.7609999501955187,1763378593.4792812
0.5169999853782414,1763378684.6791027
3.7899998928114798,1763378770.330938
5.739999837661713,1763378819.6272643
1.0389999706150732,1763378896.1677177
0.18199999485268847,1763378967.7168508
1.574999955455958,1763379150.8558042
0.3329999905821168,1763379345.672706
1.895999946377458,1763379356.8499696
0.18599999473956075,1763379650.4662883
0.36399998970537695,1763379771.2886019
6.144999826207531,1763380127.4887497
1.7679999499975452,1763380321.5650811
4.142999882827958,1763380366.5357583
0.29099999176995794,1763380386.0671232
3.3199999061039875,1763380773.4165325
1.6709999527408925,1763380931.6352618
0.22299999369312928,1763380933.1988142
0.87499997525331,1763381221.205407
1.7529999504217741,1763381507.9872725
0.6329999820975374,1763381938.2060316
1.5009999575488209,1763382171.4479475
5.656999840009114,1763382354.6034205
4.035999885854125,1763382480.9094079
0.8589999757058209,1763382626.9646826
0.9259999738109315,1763382993.7634187
1.5049999574356931,1763383119.1128397
0.38299998916802025,1763383205.002836
1.1019999688333115,1763383226.4637148
