0.5559999842752461,1763134600.8805041
3.2749999073766745,1763134722.1099124
0.5409999846994751,1763134942.3117201
1.4669999585104065,1763135663.0732205
1.4079999601790405,1763135706.2458138
2.8819999184914735,1763136155.0270123
3.1129999119583474,1763136262.8951507
3.4639999020313894,1763136380.0803163
0.6459999817298723,1763136596.273519
1.3939999605749875,1763136707.6824489
0.568999983907581,1763136757.431185
1.9019999462077664,1763136833.4356616
1.2509999646193037,1763137024.8662672
0.5449999845863474,1763137471.6237519
